Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Product_ID,Product_Name,Category,Region,City,Quantity,Unit_Price,Discount,Sales,Profit,Profit_Margin
ORD-100167,2024-02-16,2024-02-20,Same Day,CUST-1028,PROD-1019,Curtains,Home & Garden,North,Manchester,2,188.03,0.05,357.26,195.97,0.5485
ORD-100168,2022-07-15,2022-07-20,Standard Class,CUST-1117,PROD-1005,Camera,Electronics,West,Plymouth,6,318.4,0.1,1719.36,715.5,0.4161
ORD-100169,2022-10-23,2022-10-30,Same Day,CUST-1039,PROD-1011,Dress,Clothing,East,Norwich,4,163.61,0.1,589.0,148.97,0.2529
ORD-100170,2023-12-10,2023-12-11,Standard Class,CUST-1223,PROD-1021,Bookshelf,Home & Garden,West,Cardiff,2,97.87,0.1,176.17,82.62,0.469
ORD-100171,2023-01-16,2023-01-22,Same Day,CUST-1043,PROD-1014,Suit,Clothing,East,Colchester,7,467.85,0.05,3111.2,1865.13,0.5995
ORD-100172,2022-02-23,2022-02-24,First Class,CUST-1283,PROD-1035,Spice Kit,Food & Grocery,Central,Derby,7,64.72,0.0,453.04,211.05,0.4659
ORD-100173,2022-06-23,2022-06-29,Second Class,CUST-1292,PROD-1000,Laptop,Electronics,East,Peterborough,7,430.02,0.2,2408.11,597.52,0.2481
ORD-100174,2023-07-20,2023-07-24,First Class,CUST-1247,PROD-1031,Coffee Beans,Food & Grocery,South,London,3,86.95,0.05,247.81,148.66,0.5999
ORD-100175,2023-11-12,2023-11-19,Same Day,CUST-1168,PROD-1006,Speaker,Electronics,South,Southampton,1,80.29,0.05,76.28,30.1,0.3946
ORD-100176,2023-02-16,2023-02-20,First Class,CUST-1090,PROD-1027,Bicycle,Sports,Central,Coventry,5,241.05,0.0,1205.25,559.9,0.4646
ORD-100177,2023-02-14,2023-02-19,Second Class,CUST-1281,PROD-1024,Yoga Mat,Sports,East,Peterborough,6,108.76,0.0,652.56,236.82,0.3629
ORD-100178,2023-09-13,2023-09-15,First Class,CUST-1078,PROD-1004,Smartwatch,Electronics,West,Plymouth,3,227.77,0.15,580.81,208.11,0.3583
ORD-100179,2024-03-31,2024-04-05,Same Day,CUST-1278,PROD-1024,Yoga Mat,Sports,North,Sheffield,10,108.76,0.05,1033.22,374.96,0.3629
ORD-100180,2022-04-01,2022-04-06,Same Day,CUST-1169,PROD-1005,Camera,Electronics,North,Leeds,6,318.4,0.0,1910.4,795.0,0.4161
ORD-100181,2024-10-21,2024-10-23,First Class,CUST-1012,PROD-1028,Tennis Racket,Sports,East,Peterborough,8,329.27,0.2,2107.33,932.22,0.4424
ORD-100182,2023-10-01,2023-10-04,Same Day,CUST-1105,PROD-1026,Running Shoes,Sports,North,Manchester,3,428.06,0.0,1284.18,498.36,0.3881
ORD-100183,2024-05-23,2024-05-27,Second Class,CUST-1207,PROD-1033,Protein Powder,Food & Grocery,South,Oxford,3,797.47,0.0,2392.41,914.01,0.382
ORD-100184,2023-02-09,2023-02-13,Same Day,CUST-1199,PROD-1011,Dress,Clothing,West,Plymouth,1,163.61,0.15,139.07,35.17,0.2529
ORD-100185,2024-01-20,2024-01-23,Second Class,CUST-1234,PROD-1004,Smartwatch,Electronics,Central,Birmingham,9,227.77,0.0,2049.93,734.49,0.3583
ORD-100186,2022-12-20,2022-12-27,First Class,CUST-1043,PROD-1007,Monitor,Electronics,East,Ipswich,8,51.06,0.1,367.63,133.99,0.3645
ORD-100187,2022-10-17,2022-10-22,Same Day,CUST-1214,PROD-1015,Shorts,Clothing,East,Norwich,3,640.74,0.0,1922.22,626.4,0.3259
ORD-100188,2022-12-21,2022-12-26,Second Class,CUST-1250,PROD-1036,Organic Honey,Food & Grocery,West,Plymouth,3,590.43,0.05,1682.73,465.32,0.2765
ORD-100189,2024-01-06,2024-01-07,Same Day,CUST-1069,PROD-1020,Rug,Home & Garden,West,Bath,1,47.19,0.2,37.75,22.12,0.586
ORD-100190,2023-03-28,2023-03-31,Standard Class,CUST-1140,PROD-1010,Jacket,Clothing,North,Liverpool,1,158.1,0.2,126.48,54.42,0.4303
ORD-100191,2024-11-12,2024-11-13,Standard Class,CUST-1137,PROD-1010,Jacket,Clothing,West,Bath,8,158.1,0.1,1138.32,489.82,0.4303
ORD-100192,2024-05-20,2024-05-21,Second Class,CUST-1152,PROD-1034,Tea Set,Food & Grocery,North,Sheffield,9,142.17,0.0,1279.53,506.88,0.3961
ORD-100193,2023-12-20,2023-12-27,Same Day,CUST-1084,PROD-1005,Camera,Electronics,West,Bristol,4,318.4,0.0,1273.6,530.0,0.4161
ORD-100194,2022-12-11,2022-12-14,First Class,CUST-1148,PROD-1036,Organic Honey,Food & Grocery,East,Colchester,5,590.43,0.1,2656.93,734.71,0.2765
ORD-100195,2023-07-22,2023-07-29,Second Class,CUST-1067,PROD-1032,Olive Oil,Food & Grocery,North,Leeds,7,172.25,0.0,1205.75,565.32,0.4689
ORD-100196,2022-10-19,2022-10-24,First Class,CUST-1212,PROD-1009,Jeans,Clothing,East,Cambridge,7,750.34,0.05,4989.76,2636.39,0.5284
ORD-100197,2023-07-24,2023-07-30,First Class,CUST-1232,PROD-1028,Tennis Racket,Sports,North,Manchester,7,329.27,0.1,2074.4,917.66,0.4424
ORD-100198,2023-03-23,2023-03-27,Second Class,CUST-1253,PROD-1029,Football,Sports,East,Norwich,9,575.73,0.05,4922.49,1482.91,0.3013
ORD-100199,2022-09-25,2022-09-30,Same Day,CUST-1175,PROD-1020,Rug,Home & Garden,East,Ipswich,9,47.19,0.1,382.24,223.97,0.5859
ORD-100200,2022-11-20,2022-11-24,Same Day,CUST-1000,PROD-1002,Tablet,Electronics,North,Sheffield,1,223.3,0.0,223.3,106.17,0.4755
ORD-100201,2022-07-06,2022-07-12,Standard Class,CUST-1000,PROD-1025,Dumbbells,Sports,East,Cambridge,7,92.15,0.15,548.29,281.79,0.5139
ORD-100202,2024-06-30,2024-07-01,Standard Class,CUST-1175,PROD-1008,T-Shirt,Clothing,Central,Coventry,9,301.61,0.15,2307.32,1188.81,0.5152
ORD-100203,2022-07-29,2022-07-30,First Class,CUST-1188,PROD-1004,Smartwatch,Electronics,South,Portsmouth,2,227.77,0.15,387.21,138.74,0.3583
ORD-100204,2024-06-25,2024-07-02,Second Class,CUST-1044,PROD-1022,Mirror,Home & Garden,South,Brighton,7,710.06,0.1,4473.38,1487.43,0.3325
ORD-100205,2023-10-07,2023-10-14,Second Class,CUST-1126,PROD-1007,Monitor,Electronics,Central,Nottingham,6,51.06,0.05,291.04,106.08,0.3645
ORD-100206,2024-11-09,2024-11-11,Same Day,CUST-1151,PROD-1018,Lamp,Home & Garden,North,Newcastle,4,1076.69,0.1,3876.08,2125.66,0.5484
ORD-100207,2024-12-17,2024-12-18,First Class,CUST-1162,PROD-1007,Monitor,Electronics,South,Portsmouth,10,51.06,0.0,510.6,186.1,0.3645
ORD-100208,2022-05-19,2022-05-20,First Class,CUST-1110,PROD-1011,Dress,Clothing,West,Bristol,1,163.61,0.1,147.25,37.24,0.2529
ORD-100209,2024-10-23,2024-10-30,Same Day,CUST-1216,PROD-1003,Headphones,Electronics,West,Bath,5,236.88,0.15,1006.74,505.15,0.5018
ORD-100210,2024-06-14,2024-06-20,Second Class,CUST-1029,PROD-1025,Dumbbells,Sports,Central,Birmingham,5,92.15,0.15,391.64,201.28,0.5139
ORD-100211,2022-01-24,2022-01-26,Same Day,CUST-1177,PROD-1011,Dress,Clothing,North,Manchester,3,163.61,0.15,417.21,105.52,0.2529
ORD-100212,2023-07-05,2023-07-11,Standard Class,CUST-1015,PROD-1033,Protein Powder,Food & Grocery,East,Cambridge,6,797.47,0.0,4784.82,1828.02,0.382
ORD-100213,2022-06-07,2022-06-11,Same Day,CUST-1261,PROD-1017,Coffee Table,Home & Garden,Central,Birmingham,5,660.41,0.15,2806.74,1163.65,0.4146
ORD-100214,2022-08-25,2022-08-27,Standard Class,CUST-1022,PROD-1023,Plant Pot,Home & Garden,South,Southampton,2,639.19,0.1,1150.54,503.73,0.4378
ORD-100215,2023-01-02,2023-01-09,Standard Class,CUST-1283,PROD-1002,Tablet,Electronics,West,Exeter,7,223.3,0.0,1563.1,743.19,0.4755
ORD-100216,2024-02-03,2024-02-04,Standard Class,CUST-1091,PROD-1026,Running Shoes,Sports,East,Ipswich,2,428.06,0.1,770.51,299.02,0.3881
ORD-100217,2023-05-12,2023-05-16,First Class,CUST-1252,PROD-1012,Shoes,Clothing,East,Colchester,5,216.86,0.15,921.66,436.35,0.4734
ORD-100218,2023-04-23,2023-04-28,First Class,CUST-1004,PROD-1015,Shorts,Clothing,South,London,7,640.74,0.0,4485.18,1461.6,0.3259
ORD-100219,2024-05-09,2024-05-13,Standard Class,CUST-1072,PROD-1019,Curtains,Home & Garden,North,Leeds,9,188.03,0.0,1692.27,928.26,0.5485
ORD-100220,2024-11-01,2024-11-03,Same Day,CUST-1038,PROD-1023,Plant Pot,Home & Garden,West,Bristol,10,639.19,0.0,6391.9,2798.5,0.4378
ORD-100221,2023-08-21,2023-08-24,First Class,CUST-1201,PROD-1036,Organic Honey,Food & Grocery,North,Sheffield,3,590.43,0.0,1771.29,489.81,0.2765
ORD-100222,2023-02-20,2023-02-22,Standard Class,CUST-1079,PROD-1020,Rug,Home & Garden,West,Exeter,4,47.19,0.0,188.76,110.6,0.5859
ORD-100223,2023-09-24,2023-09-28,First Class,CUST-1061,PROD-1007,Monitor,Electronics,Central,Leicester,4,51.06,0.05,194.03,70.72,0.3645
ORD-100224,2023-05-24,2023-05-27,Same Day,CUST-1262,PROD-1002,Tablet,Electronics,South,Southampton,3,223.3,0.0,669.9,318.51,0.4755
ORD-100225,2023-05-27,2023-05-28,Same Day,CUST-1052,PROD-1001,Smartphone,Electronics,West,Plymouth,9,809.75,0.15,6194.59,3581.5,0.5782
ORD-100226,2022-06-22,2022-06-27,First Class,CUST-1038,PROD-1014,Suit,Clothing,South,Brighton,7,467.85,0.0,3274.95,1963.29,0.5995
ORD-100227,2023-11-11,2023-11-12,Standard Class,CUST-1236,PROD-1004,Smartwatch,Electronics,South,Portsmouth,3,227.77,0.0,683.31,244.83,0.3583
ORD-100228,2023-03-16,2023-03-18,First Class,CUST-1143,PROD-1001,Smartphone,Electronics,West,Plymouth,3,809.75,0.0,2429.25,1404.51,0.5782
ORD-100229,2023-07-27,2023-07-31,Second Class,CUST-1214,PROD-1026,Running Shoes,Sports,Central,Nottingham,1,428.06,0.0,428.06,166.12,0.3881
ORD-100230,2024-01-06,2024-01-10,Same Day,CUST-1176,PROD-1015,Shorts,Clothing,Central,Birmingham,7,640.74,0.2,3588.14,1169.28,0.3259
ORD-100231,2022-02-23,2022-02-26,Second Class,CUST-1015,PROD-1032,Olive Oil,Food & Grocery,East,Peterborough,5,172.25,0.0,861.25,403.8,0.4689
ORD-100232,2023-05-23,2023-05-29,Second Class,CUST-1136,PROD-1022,Mirror,Home & Garden,Central,Coventry,3,710.06,0.0,2130.18,708.3,0.3325
ORD-100233,2023-04-30,2023-05-05,First Class,CUST-1183,PROD-1036,Organic Honey,Food & Grocery,West,Exeter,3,590.43,0.0,1771.29,489.81,0.2765
ORD-100234,2024-10-05,2024-10-10,First Class,CUST-1089,PROD-1036,Organic Honey,Food & Grocery,Central,Coventry,10,590.43,0.0,5904.3,1632.7,0.2765
ORD-100235,2022-09-25,2022-09-28,Second Class,CUST-1165,PROD-1030,Swimwear,Sports,North,Newcastle,10,234.35,0.0,2343.5,878.6,0.3749
ORD-100236,2022-08-16,2022-08-23,First Class,CUST-1037,PROD-1001,Smartphone,Electronics,South,Oxford,3,809.75,0.2,1943.4,1123.61,0.5782
ORD-100237,2024-06-13,2024-06-20,Same Day,CUST-1162,PROD-1021,Bookshelf,Home & Garden,East,Ipswich,3,97.87,0.0,293.61,137.7,0.469
ORD-100238,2023-08-27,2023-08-29,Second Class,CUST-1000,PROD-1014,Suit,Clothing,Central,Coventry,7,467.85,0.0,3274.95,1963.29,0.5995
ORD-100239,2023-03-29,2023-04-04,Standard Class,CUST-1254,PROD-1036,Organic Honey,Food & Grocery,North,Leeds,10,590.43,0.0,5904.3,1632.7,0.2765
ORD-100240,2022-07-01,2022-07-08,First Class,CUST-1228,PROD-1015,Shorts,Clothing,East,Ipswich,3,640.74,0.15,1633.89,532.44,0.3259
ORD-100241,2022-01-03,2022-01-04,Same Day,CUST-1224,PROD-1004,Smartwatch,Electronics,East,Ipswich,2,227.77,0.15,387.21,138.74,0.3583
ORD-100242,2024-02-08,2024-02-09,Same Day,CUST-1295,PROD-1026,Running Shoes,Sports,West,Plymouth,6,428.06,0.1,2311.52,897.05,0.3881
ORD-100243,2022-02-11,2022-02-14,First Class,CUST-1053,PROD-1010,Jacket,Clothing,West,Bristol,1,158.1,0.0,158.1,68.03,0.4303
ORD-100244,2024-09-15,2024-09-21,Standard Class,CUST-1220,PROD-1004,Smartwatch,Electronics,Central,Birmingham,6,227.77,0.1,1229.96,440.69,0.3583
ORD-100245,2023-01-25,2023-01-29,First Class,CUST-1144,PROD-1010,Jacket,Clothing,North,Manchester,6,158.1,0.0,948.6,408.18,0.4303
ORD-100246,2024-09-10,2024-09-12,Standard Class,CUST-1013,PROD-1023,Plant Pot,Home & Garden,North,Sheffield,2,639.19,0.0,1278.38,559.7,0.4378
ORD-100247,2022-08-25,2022-08-28,Same Day,CUST-1241,PROD-1010,Jacket,Clothing,East,Norwich,8,158.1,0.2,1011.84,435.39,0.4303
ORD-100248,2023-01-18,2023-01-22,Standard Class,CUST-1134,PROD-1024,Yoga Mat,Sports,South,Southampton,7,108.76,0.0,761.32,276.29,0.3629
ORD-100249,2022-05-07,2022-05-09,Standard Class,CUST-1043,PROD-1029,Football,Sports,East,Cambridge,5,575.73,0.1,2590.79,780.48,0.3013
ORD-100250,2024-11-24,2024-12-01,Second Class,CUST-1061,PROD-1019,Curtains,Home & Garden,North,Sheffield,1,188.03,0.1,169.23,92.83,0.5485
ORD-100251,2022-10-30,2022-11-06,First Class,CUST-1163,PROD-1027,Bicycle,Sports,North,Sheffield,4,241.05,0.2,771.36,358.34,0.4646
ORD-100252,2023-10-30,2023-11-06,First Class,CUST-1266,PROD-1005,Camera,Electronics,West,Bath,7,318.4,0.1,2005.92,834.75,0.4161
ORD-100253,2022-07-25,2022-07-26,Standard Class,CUST-1146,PROD-1026,Running Shoes,Sports,North,Sheffield,3,428.06,0.0,1284.18,498.36,0.3881
ORD-100254,2022-12-19,2022-12-22,Same Day,CUST-1073,PROD-1031,Coffee Beans,Food & Grocery,Central,Derby,8,86.95,0.0,695.6,417.28,0.5999
ORD-100255,2024-06-26,2024-07-03,First Class,CUST-1137,PROD-1031,Coffee Beans,Food & Grocery,North,Leeds,3,86.95,0.0,260.85,156.48,0.5999
ORD-100256,2024-11-23,2024-11-30,First Class,CUST-1028,PROD-1028,Tennis Racket,Sports,South,Portsmouth,8,329.27,0.2,2107.33,932.22,0.4424
ORD-100257,2022-03-01,2022-03-03,Second Class,CUST-1102,PROD-1032,Olive Oil,Food & Grocery,West,Cardiff,9,172.25,0.1,1395.23,654.16,0.4689
ORD-100258,2023-02-12,2023-02-15,First Class,CUST-1237,PROD-1002,Tablet,Electronics,West,Bristol,6,223.3,0.15,1138.83,541.47,0.4755
ORD-100259,2024-08-29,2024-09-03,First Class,CUST-1176,PROD-1031,Coffee Beans,Food & Grocery,Central,Nottingham,3,86.95,0.2,208.68,125.18,0.5999
ORD-100260,2023-04-07,2023-04-13,Second Class,CUST-1137,PROD-1010,Jacket,Clothing,Central,Coventry,4,158.1,0.15,537.54,231.3,0.4303
ORD-100261,2022-01-18,2022-01-20,First Class,CUST-1156,PROD-1030,Swimwear,Sports,South,Brighton,10,234.35,0.2,1874.8,702.88,0.3749
ORD-100262,2023-09-11,2023-09-17,Same Day,CUST-1299,PROD-1022,Mirror,Home & Garden,West,Exeter,4,710.06,0.05,2698.23,897.18,0.3325
ORD-100263,2023-08-02,2023-08-05,Standard Class,CUST-1246,PROD-1000,Laptop,Electronics,Central,Leicester,9,430.02,0.15,3289.65,816.25,0.2481
ORD-100264,2022-10-14,2022-10-20,Standard Class,CUST-1254,PROD-1003,Headphones,Electronics,Central,Nottingham,6,236.88,0.15,1208.09,606.19,0.5018
ORD-100265,2022-03-14,2022-03-19,Second Class,CUST-1175,PROD-1016,Sofa,Home & Garden,West,Plymouth,7,663.83,0.15,3949.79,2347.63,0.5944
ORD-100266,2024-08-22,2024-08-24,First Class,CUST-1286,PROD-1010,Jacket,Clothing,Central,Coventry,5,158.1,0.0,790.5,340.15,0.4303
ORD-100267,2023-11-10,2023-11-13,First Class,CUST-1299,PROD-1014,Suit,Clothing,East,Cambridge,5,467.85,0.05,2222.29,1332.23,0.5995
ORD-100268,2023-02-15,2023-02-18,Same Day,CUST-1291,PROD-1019,Curtains,Home & Garden,West,Bristol,3,188.03,0.0,564.09,309.42,0.5485
ORD-100269,2022-11-21,2022-11-25,Standard Class,CUST-1066,PROD-1028,Tennis Racket,Sports,East,Cambridge,3,329.27,0.1,889.03,393.28,0.4424
ORD-100270,2024-12-23,2024-12-25,Standard Class,CUST-1002,PROD-1034,Tea Set,Food & Grocery,South,Southampton,1,142.17,0.0,142.17,56.32,0.3961
ORD-100271,2024-02-25,2024-03-01,First Class,CUST-1085,PROD-1014,Suit,Clothing,East,Ipswich,3,467.85,0.0,1403.55,841.41,0.5995
ORD-100272,2024-12-01,2024-12-06,First Class,CUST-1222,PROD-1002,Tablet,Electronics,East,Ipswich,8,223.3,0.15,1518.44,721.96,0.4755
ORD-100273,2023-04-05,2023-04-11,Second Class,CUST-1108,PROD-1012,Shoes,Clothing,South,Portsmouth,1,216.86,0.0,216.86,102.67,0.4734
ORD-100274,2023-06-08,2023-06-15,Standard Class,CUST-1024,PROD-1007,Monitor,Electronics,East,Norwich,7,51.06,0.15,303.81,110.73,0.3645
ORD-100275,2024-02-18,2024-02-19,First Class,CUST-1242,PROD-1001,Smartphone,Electronics,North,Manchester,7,809.75,0.05,5384.84,3113.33,0.5782
ORD-100276,2022-07-26,2022-08-01,First Class,CUST-1070,PROD-1013,Hoodie,Clothing,North,Newcastle,7,730.12,0.15,4344.21,2112.73,0.4863
ORD-100277,2024-10-13,2024-10-15,Same Day,CUST-1169,PROD-1026,Running Shoes,Sports,East,Cambridge,1,428.06,0.1,385.25,149.51,0.3881
ORD-100278,2022-07-27,2022-07-30,Second Class,CUST-1233,PROD-1009,Jeans,Clothing,North,Liverpool,2,750.34,0.15,1275.58,673.97,0.5284
ORD-100279,2022-12-24,2022-12-31,Standard Class,CUST-1148,PROD-1016,Sofa,Home & Garden,West,Bristol,2,663.83,0.2,1062.13,631.3,0.5944
ORD-100280,2022-04-04,2022-04-05,Second Class,CUST-1087,PROD-1020,Rug,Home & Garden,West,Bristol,2,47.19,0.2,75.5,44.24,0.586
ORD-100281,2022-07-10,2022-07-13,First Class,CUST-1093,PROD-1022,Mirror,Home & Garden,West,Bath,5,710.06,0.15,3017.75,1003.42,0.3325
ORD-100282,2024-05-02,2024-05-07,Same Day,CUST-1291,PROD-1007,Monitor,Electronics,South,London,3,51.06,0.0,153.18,55.83,0.3645
ORD-100283,2022-09-25,2022-09-29,Same Day,CUST-1057,PROD-1024,Yoga Mat,Sports,East,Colchester,1,108.76,0.2,87.01,31.58,0.3629
ORD-100284,2023-10-06,2023-10-07,Second Class,CUST-1173,PROD-1028,Tennis Racket,Sports,North,Manchester,5,329.27,0.15,1399.4,619.05,0.4424
ORD-100285,2023-05-25,2023-05-29,First Class,CUST-1197,PROD-1033,Protein Powder,Food & Grocery,Central,Birmingham,7,797.47,0.15,4744.95,1812.79,0.382
ORD-100286,2022-12-05,2022-12-06,Same Day,CUST-1164,PROD-1010,Jacket,Clothing,Central,Nottingham,8,158.1,0.2,1011.84,435.39,0.4303
ORD-100287,2023-04-27,2023-04-28,Same Day,CUST-1227,PROD-1014,Suit,Clothing,Central,Nottingham,7,467.85,0.2,2619.96,1570.63,0.5995
ORD-100288,2022-02-06,2022-02-07,Same Day,CUST-1211,PROD-1031,Coffee Beans,Food & Grocery,West,Exeter,2,86.95,0.05,165.2,99.1,0.5999
ORD-100289,2023-09-16,2023-09-21,Second Class,CUST-1233,PROD-1000,Laptop,Electronics,North,Liverpool,10,430.02,0.15,3655.17,906.95,0.2481
ORD-100290,2024-08-26,2024-09-01,First Class,CUST-1231,PROD-1023,Plant Pot,Home & Garden,North,Leeds,8,639.19,0.0,5113.52,2238.8,0.4378
ORD-100291,2023-08-21,2023-08-26,First Class,CUST-1054,PROD-1006,Speaker,Electronics,South,London,6,80.29,0.0,481.74,190.08,0.3946
ORD-100292,2022-09-05,2022-09-12,Same Day,CUST-1110,PROD-1006,Speaker,Electronics,East,Colchester,4,80.29,0.0,321.16,126.72,0.3946
ORD-100293,2024-07-11,2024-07-15,Second Class,CUST-1255,PROD-1026,Running Shoes,Sports,North,Liverpool,2,428.06,0.2,684.9,265.79,0.3881
ORD-100294,2024-11-07,2024-11-14,Second Class,CUST-1296,PROD-1003,Headphones,Electronics,Central,Nottingham,10,236.88,0.05,2250.36,1129.17,0.5018
ORD-100295,2023-10-22,2023-10-27,Same Day,CUST-1214,PROD-1008,T-Shirt,Clothing,North,Sheffield,10,301.61,0.1,2714.49,1398.6,0.5152
ORD-100296,2023-03-22,2023-03-24,Second Class,CUST-1148,PROD-1032,Olive Oil,Food & Grocery,East,Colchester,6,172.25,0.15,878.48,411.88,0.4689
ORD-100297,2024-05-04,2024-05-10,First Class,CUST-1216,PROD-1020,Rug,Home & Garden,North,Newcastle,9,47.19,0.05,403.47,236.41,0.5859
ORD-100298,2022-04-26,2022-04-28,First Class,CUST-1082,PROD-1006,Speaker,Electronics,North,Sheffield,3,80.29,0.0,240.87,95.04,0.3946
ORD-100299,2022-03-08,2022-03-11,Same Day,CUST-1052,PROD-1016,Sofa,Home & Garden,South,London,5,663.83,0.0,3319.15,1972.8,0.5944
ORD-100300,2024-11-12,2024-11-19,First Class,CUST-1024,PROD-1035,Spice Kit,Food & Grocery,South,Oxford,7,64.72,0.0,453.04,211.05,0.4659
ORD-100301,2022-01-27,2022-02-02,First Class,CUST-1103,PROD-1024,Yoga Mat,Sports,West,Exeter,9,108.76,0.0,978.84,355.23,0.3629
ORD-100302,2024-07-08,2024-07-10,Standard Class,CUST-1095,PROD-1034,Tea Set,Food & Grocery,Central,Coventry,4,142.17,0.0,568.68,225.28,0.3961
ORD-100303,2023-11-08,2023-11-12,Second Class,CUST-1020,PROD-1008,T-Shirt,Clothing,South,Oxford,5,301.61,0.0,1508.05,777.0,0.5152
ORD-100304,2024-10-31,2024-11-02,Same Day,CUST-1278,PROD-1014,Suit,Clothing,South,Oxford,2,467.85,0.2,748.56,448.75,0.5995
ORD-100305,2023-12-10,2023-12-14,Second Class,CUST-1124,PROD-1033,Protein Powder,Food & Grocery,West,Bath,1,797.47,0.0,797.47,304.67,0.382
ORD-100306,2023-08-03,2023-08-04,First Class,CUST-1263,PROD-1007,Monitor,Electronics,West,Exeter,9,51.06,0.15,390.61,142.37,0.3645
ORD-100307,2024-11-18,2024-11-19,Standard Class,CUST-1085,PROD-1031,Coffee Beans,Food & Grocery,North,Newcastle,4,86.95,0.0,347.8,208.64,0.5999
ORD-100308,2023-03-13,2023-03-20,Same Day,CUST-1053,PROD-1034,Tea Set,Food & Grocery,North,Manchester,4,142.17,0.15,483.38,191.49,0.3961
ORD-100309,2022-06-29,2022-06-30,Standard Class,CUST-1091,PROD-1009,Jeans,Clothing,North,Sheffield,6,750.34,0.0,4502.04,2378.7,0.5284
ORD-100310,2024-04-08,2024-04-12,First Class,CUST-1008,PROD-1016,Sofa,Home & Garden,West,Plymouth,8,663.83,0.15,4514.04,2683.01,0.5944
ORD-100311,2022-11-17,2022-11-22,Second Class,CUST-1069,PROD-1028,Tennis Racket,Sports,West,Plymouth,1,329.27,0.05,312.81,138.38,0.4424
ORD-100312,2023-03-07,2023-03-13,First Class,CUST-1108,PROD-1025,Dumbbells,Sports,Central,Derby,2,92.15,0.0,184.3,94.72,0.5139
ORD-100313,2022-05-18,2022-05-21,Standard Class,CUST-1101,PROD-1029,Football,Sports,Central,Birmingham,5,575.73,0.15,2446.85,737.12,0.3013
ORD-100314,2023-04-26,2023-04-27,First Class,CUST-1035,PROD-1031,Coffee Beans,Food & Grocery,East,Ipswich,3,86.95,0.15,221.72,133.01,0.5999
ORD-100315,2023-10-10,2023-10-14,Second Class,CUST-1002,PROD-1009,Jeans,Clothing,Central,Derby,6,750.34,0.2,3601.63,1902.96,0.5284
ORD-100316,2024-08-05,2024-08-09,First Class,CUST-1156,PROD-1017,Coffee Table,Home & Garden,East,Cambridge,6,660.41,0.05,3764.34,1560.66,0.4146
ORD-100317,2023-06-18,2023-06-23,Same Day,CUST-1076,PROD-1025,Dumbbells,Sports,Central,Coventry,1,92.15,0.1,82.94,42.62,0.5139
ORD-100318,2022-07-05,2022-07-09,First Class,CUST-1257,PROD-1018,Lamp,Home & Garden,South,Portsmouth,9,1076.69,0.1,8721.19,4782.73,0.5484
ORD-100319,2023-06-26,2023-06-29,Second Class,CUST-1021,PROD-1002,Tablet,Electronics,South,Portsmouth,4,223.3,0.0,893.2,424.68,0.4755
ORD-100320,2022-06-09,2022-06-14,First Class,CUST-1192,PROD-1011,Dress,Clothing,West,Plymouth,6,163.61,0.1,883.49,223.45,0.2529
ORD-100321,2024-11-19,2024-11-25,First Class,CUST-1108,PROD-1008,T-Shirt,Clothing,West,Cardiff,4,301.61,0.0,1206.44,621.6,0.5152
ORD-100322,2022-08-31,2022-09-06,Second Class,CUST-1212,PROD-1011,Dress,Clothing,South,Southampton,10,163.61,0.15,1390.69,351.73,0.2529
ORD-100323,2022-02-08,2022-02-14,First Class,CUST-1043,PROD-1016,Sofa,Home & Garden,South,Oxford,7,663.83,0.1,4182.13,2485.73,0.5944
ORD-100324,2023-01-08,2023-01-13,First Class,CUST-1085,PROD-1010,Jacket,Clothing,South,Portsmouth,10,158.1,0.0,1581.0,680.3,0.4303
ORD-100325,2024-09-14,2024-09-21,Same Day,CUST-1179,PROD-1023,Plant Pot,Home & Garden,North,Liverpool,7,639.19,0.0,4474.33,1958.95,0.4378
ORD-100326,2024-09-04,2024-09-11,Second Class,CUST-1042,PROD-1036,Organic Honey,Food & Grocery,North,Sheffield,3,590.43,0.0,1771.29,489.81,0.2765
ORD-100327,2024-12-06,2024-12-07,Standard Class,CUST-1192,PROD-1016,Sofa,Home & Garden,South,London,1,663.83,0.1,597.45,355.1,0.5944
ORD-100328,2024-05-17,2024-05-22,First Class,CUST-1141,PROD-1009,Jeans,Clothing,West,Bath,5,750.34,0.0,3751.7,1982.25,0.5284
ORD-100329,2024-01-29,2024-02-03,Same Day,CUST-1129,PROD-1026,Running Shoes,Sports,Central,Derby,8,428.06,0.0,3424.48,1328.96,0.3881
ORD-100330,2023-04-16,2023-04-20,Second Class,CUST-1051,PROD-1022,Mirror,Home & Garden,West,Cardiff,2,710.06,0.15,1207.1,401.37,0.3325
ORD-100331,2022-10-25,2022-10-29,Same Day,CUST-1045,PROD-1010,Jacket,Clothing,West,Bristol,2,158.1,0.2,252.96,108.85,0.4303
ORD-100332,2024-12-03,2024-12-06,Standard Class,CUST-1089,PROD-1005,Camera,Electronics,Central,Birmingham,7,318.4,0.05,2117.36,881.12,0.4161
ORD-100333,2023-02-03,2023-02-04,Second Class,CUST-1086,PROD-1028,Tennis Racket,Sports,North,Leeds,9,329.27,0.0,2963.43,1310.94,0.4424
